,省份,日期,住院人数
6451,四川,2020-02-06,17
6452,四川,2020-02-09,23
6453,四川,2020-02-10,25
6454,四川,2020-02-11,34
6455,四川,2020-02-12,34
6456,四川,2020-02-13,40
6457,四川,2020-02-14,41
6458,四川,2020-02-15,47
6459,四川,2020-02-16,54
6460,四川,2020-02-17,56
6461,四川,2020-02-18,57
6462,四川,2020-02-19,59
6463,四川,2020-02-20,59
6464,四川,2020-02-21,59
6465,四川,2020-02-22,57
6466,四川,2020-02-24,51
6467,四川,2020-02-25,53
6468,四川,2020-02-26,56
6469,四川,2020-02-27,58
6470,四川,2020-02-28,47
6471,四川,2020-02-29,38
6472,四川,2020-03-01,31
6473,四川,2020-03-03,25
6474,四川,2020-03-04,21
6475,四川,2020-03-05,20
6476,四川,2020-03-06,12
6477,四川,2020-03-08,7
6478,四川,2020-03-11,4
6479,四川,2020-03-12,2
6480,四川,2020-03-15,1
6481,四川,2020-03-19,0
6482,河北,2020-01-25,2
6483,河北,2020-01-27,4
6484,河北,2020-01-29,6
6485,河北,2020-01-30,7
6486,河北,2020-01-31,10
6487,河北,2020-02-01,11
6488,河北,2020-02-03,14
6489,河北,2020-02-05,18
6490,河北,2020-02-06,20
6491,河北,2020-02-07,24
6492,河北,2020-02-08,25
6493,河北,2020-02-10,24
6494,河北,2020-02-11,26
6495,河北,2020-02-12,26
6496,河北,2020-02-13,24
6497,河北,2020-02-14,22
6498,河北,2020-02-16,21
6499,河北,2020-02-18,19
6500,河北,2020-02-19,18
6501,河北,2020-02-20,14
6502,河北,2020-02-21,12
6503,河北,2020-02-22,10
6504,河北,2020-02-23,6
6505,河北,2020-02-24,5
6506,河北,2020-02-25,4
6507,河北,2020-02-26,3
6508,河北,2020-02-27,2
6509,河北,2020-02-29,1
6510,河北,2020-03-07,0
6511,陕西,2020-01-25,1
6512,陕西,2020-01-26,3
6513,陕西,2020-01-27,4
6514,陕西,2020-01-28,6
6515,陕西,2020-01-30,11
6516,陕西,2020-01-31,13
6517,陕西,2020-02-01,15
6518,陕西,2020-02-03,16
6519,陕西,2020-02-04,19
6520,陕西,2020-02-05,20
6521,陕西,2020-02-06,21
6522,陕西,2020-02-11,20
6523,陕西,2020-02-15,24
6524,陕西,2020-02-17,23
6525,陕西,2020-02-18,21
6526,陕西,2020-02-20,16
6527,陕西,2020-02-29,5
6528,陕西,2020-03-04,3
6529,陕西,2020-03-06,1
6530,陕西,2020-03-16,0
6531,山东,2020-01-25,1
6532,山东,2020-01-26,3
6533,山东,2020-01-27,4
6534,山东,2020-01-28,7
6535,山东,2020-01-31,8
6536,山东,2020-02-02,9
6537,山东,2020-02-03,10
6538,山东,2020-02-04,12
6539,山东,2020-02-05,10
6540,山东,2020-02-06,11
6541,山东,2020-02-07,12
6542,山东,2020-02-08,11
6543,山东,2020-02-09,11
6544,山东,2020-02-10,11
6545,山东,2020-02-11,12
6546,山东,2020-02-12,11
6547,山东,2020-02-14,9
6548,山东,2020-02-15,7
6549,山东,2020-02-16,5
6550,山东,2020-02-20,4
6551,山东,2020-02-22,3
6552,山东,2020-02-23,2
6553,山东,2020-02-24,1
6554,山东,2020-03-02,0
6555,云南,2020-01-25,1
6556,云南,2020-01-27,2
6557,云南,2020-01-29,4
6558,云南,2020-01-31,3
6559,云南,2020-02-01,4
6560,云南,2020-02-09,3
6561,云南,2020-02-10,4
6562,云南,2020-02-11,5
6563,云南,2020-02-12,4
6564,云南,2020-02-13,5
6565,云南,2020-02-20,6
6566,云南,2020-02-21,5
6567,云南,2020-02-25,4
6568,云南,2020-02-27,2
6569,云南,2020-02-28,1
6570,云南,2020-03-01,0
6571,浙江,2020-01-25,1
6572,浙江,2020-01-26,3
6573,浙江,2020-01-28,5
6574,浙江,2020-01-30,6
6575,浙江,2020-02-02,9
6576,浙江,2020-02-03,8
6577,浙江,2020-02-07,9
6578,浙江,2020-02-10,7
6579,浙江,2020-02-11,6
6580,浙江,2020-02-17,5
6581,浙江,2020-02-19,4
6582,浙江,2020-02-22,3
6583,浙江,2020-02-27,1
6584,浙江,2020-03-02,0
6585,江苏,2020-01-25,1
6586,江苏,2020-01-26,2
6587,江苏,2020-01-28,3
6588,江苏,2020-01-29,7
6589,江苏,2020-01-30,10
6590,江苏,2020-01-31,12
6591,江苏,2020-02-01,12
6592,江苏,2020-02-02,17
6593,江苏,2020-02-03,21
6594,江苏,2020-02-04,25
6595,江苏,2020-02-05,33
6596,江苏,2020-02-06,35
6597,江苏,2020-02-07,38
6598,江苏,2020-02-08,42
6599,江苏,2020-02-09,41
6600,江苏,2020-02-11,41
6601,江苏,2020-02-12,45
6602,江苏,2020-02-13,50
6603,江苏,2020-02-14,49
6604,江苏,2020-02-15,50
6605,江苏,2020-02-16,44
6606,江苏,2020-02-17,38
6607,江苏,2020-02-19,34
6608,江苏,2020-02-20,32
6609,江苏,2020-02-21,31
6610,江苏,2020-02-22,28
6611,江苏,2020-02-23,27
6612,江苏,2020-02-24,20
6613,江苏,2020-02-26,16
6614,江苏,2020-02-28,11
6615,江苏,2020-03-01,9
6616,江苏,2020-03-03,8
6617,江苏,2020-03-04,4
6618,江苏,2020-03-06,3
6619,江苏,2020-03-09,0
6620,安徽,2020-01-25,1
6621,安徽,2020-01-27,2
6622,安徽,2020-01-31,6
6623,安徽,2020-02-02,8
6624,安徽,2020-02-03,11
6625,安徽,2020-02-04,14
6626,安徽,2020-02-05,17
6627,安徽,2020-02-06,22
6628,安徽,2020-02-08,22
6629,安徽,2020-02-09,19
6630,安徽,2020-02-10,19
6631,安徽,2020-02-12,19
6632,安徽,2020-02-14,20
6633,安徽,2020-02-15,16
6634,安徽,2020-02-16,17
6635,安徽,2020-02-17,16
6636,安徽,2020-02-18,14
6637,安徽,2020-02-20,13
6638,安徽,2020-02-21,12
6639,安徽,2020-02-23,10
6640,安徽,2020-02-25,7
6641,安徽,2020-02-26,5
6642,安徽,2020-02-29,3
6643,安徽,2020-03-04,2
6644,安徽,2020-03-05,0
6645,安徽,2020-01-25,1
6646,安徽,2020-01-26,2
6647,安徽,2020-01-29,6
6648,安徽,2020-02-02,7
6649,安徽,2020-02-03,8
6650,安徽,2020-02-04,12
6651,安徽,2020-02-05,10
6652,安徽,2020-02-06,12
6653,安徽,2020-02-07,19
6654,安徽,2020-02-08,19
6655,安徽,2020-02-09,19
6656,安徽,2020-02-11,17
6657,安徽,2020-02-15,17
6658,安徽,2020-02-16,17
6659,安徽,2020-02-17,19
6660,安徽,2020-02-18,16
6661,安徽,2020-02-19,15
6662,安徽,2020-02-20,13
6663,安徽,2020-02-22,12
6664,安徽,2020-02-24,9
6665,安徽,2020-02-26,7
6666,安徽,2020-02-27,6
6667,安徽,2020-03-01,5
6668,安徽,2020-03-02,4
6669,安徽,2020-03-03,3
6670,安徽,2020-03-06,0
6671,安徽,2020-01-25,1
6672,安徽,2020-01-27,4
6673,安徽,2020-01-28,7
6674,安徽,2020-01-30,9
6675,安徽,2020-02-07,8
6676,安徽,2020-02-17,6
6677,安徽,2020-02-19,3
6678,安徽,2020-02-29,2
6679,安徽,2020-03-02,1
6680,安徽,2020-03-04,0
6681,湖北,2020-01-25,30
6682,湖北,2020-01-26,35
6683,湖北,2020-01-27,52
6684,湖北,2020-01-28,85
6685,湖北,2020-01-29,112
6686,湖北,2020-01-30,167
6687,湖北,2020-01-31,207
6688,湖北,2020-02-01,249
6689,湖北,2020-02-02,323
6690,湖北,2020-02-03,393
6691,湖北,2020-02-04,489
6692,湖北,2020-02-05,539
6693,湖北,2020-02-06,602
6694,湖北,2020-02-07,658
6695,湖北,2020-02-08,698
6696,湖北,2020-02-09,735
6697,湖北,2020-02-10,748
6698,湖北,2020-02-11,772
6699,湖北,2020-02-12,789
6700,湖北,2020-02-13,795
6701,湖北,2020-02-14,797
6702,湖北,2020-02-15,777
6703,湖北,2020-02-16,762
6704,湖北,2020-02-17,748
6705,湖北,2020-02-18,696
6706,湖北,2020-02-19,660
6707,湖北,2020-02-20,626
6708,湖北,2020-02-21,578
6709,湖北,2020-02-22,530
6710,湖北,2020-02-23,485
6711,湖北,2020-02-24,443
6712,湖北,2020-02-25,394
6713,湖北,2020-02-26,367
6714,湖北,2020-02-27,327
6715,湖北,2020-02-28,304
6716,湖北,2020-02-29,283
6717,湖北,2020-03-01,250
6718,湖北,2020-03-02,227
6719,湖北,2020-03-03,195
6720,湖北,2020-03-04,157
6721,湖北,2020-03-05,120
6722,湖北,2020-03-06,102
6723,湖北,2020-03-07,95
6724,湖北,2020-03-08,81
6725,湖北,2020-03-09,72
6726,湖北,2020-03-10,60
6727,湖北,2020-03-11,56
6728,湖北,2020-03-12,39
6729,湖北,2020-03-13,37
6730,湖北,2020-03-14,29
6731,湖北,2020-03-15,27
6732,湖北,2020-03-16,17
6733,湖北,2020-03-17,14
6734,湖北,2020-03-18,13
6735,湖北,2020-03-19,10
6736,湖北,2020-03-20,5
6737,湖北,2020-03-21,4
6738,湖北,2020-03-24,2
6739,湖北,2020-03-25,1
6740,湖北,2020-03-27,0
6741,重庆,2020-01-25,2
6742,重庆,2020-01-26,3
6743,重庆,2020-01-27,4
6744,重庆,2020-01-28,5
6745,重庆,2020-01-29,6
6746,重庆,2020-01-30,8
6747,重庆,2020-01-31,12
6748,重庆,2020-02-01,13
6749,重庆,2020-02-02,16
6750,重庆,2020-02-05,18
6751,重庆,2020-02-06,19
6752,重庆,2020-02-07,19
6753,重庆,2020-02-08,22
6754,重庆,2020-02-09,23
6755,重庆,2020-02-10,24
6756,重庆,2020-02-11,23
6757,重庆,2020-02-14,23
6758,重庆,2020-02-15,24
6759,重庆,2020-02-16,25
6760,重庆,2020-02-17,23
6761,重庆,2020-02-18,20
6762,重庆,2020-02-19,19
6763,重庆,2020-02-21,18
6764,重庆,2020-02-23,17
6765,重庆,2020-02-25,14
6766,重庆,2020-02-26,12
6767,重庆,2020-02-27,11
6768,重庆,2020-02-28,9
6769,重庆,2020-02-29,7
6770,重庆,2020-03-01,6
6771,重庆,2020-03-02,5
6772,重庆,2020-03-03,3
6773,重庆,2020-03-10,2
6774,重庆,2020-03-11,1
6775,重庆,2020-03-12,0
6776,广东,2020-01-25,3
6777,广东,2020-01-27,4
6778,广东,2020-01-28,6
6779,广东,2020-02-05,7
6780,广东,2020-02-08,6
6781,广东,2020-02-10,7
6782,广东,2020-02-11,5
6783,广东,2020-02-14,4
6784,广东,2020-02-26,3
6785,广东,2020-03-06,0
6786,广东,2020-04-04,2
6787,山西,2020-01-25,2
6788,山西,2020-01-27,5
6789,山西,2020-01-28,9
6790,山西,2020-01-31,11
6791,山西,2020-02-01,13
6792,山西,2020-02-02,15
6793,山西,2020-02-03,19
6794,山西,2020-02-04,19
6795,山西,2020-02-05,24
6796,山西,2020-02-06,22
6797,山西,2020-02-07,25
6798,山西,2020-02-08,26
6799,山西,2020-02-09,24
6800,山西,2020-02-10,25
6801,山西,2020-02-11,26
6802,山西,2020-02-12,27
6803,山西,2020-02-13,24
6804,山西,2020-02-15,23
6805,山西,2020-02-16,23
6806,山西,2020-02-17,21
6807,山西,2020-02-19,18
6808,山西,2020-02-20,15
6809,山西,2020-02-22,14
6810,山西,2020-02-23,13
6811,山西,2020-02-24,14
6812,山西,2020-02-25,12
6813,山西,2020-02-27,11
6814,山西,2020-02-28,10
6815,山西,2020-02-29,9
6816,山西,2020-03-01,8
6817,山西,2020-03-03,5
6818,山西,2020-03-09,4
6819,山西,2020-03-10,1
6820,山西,2020-03-13,0
6821,四川,2020-01-25,1
6822,四川,2020-01-27,2
6823,四川,2020-02-06,3
6824,四川,2020-02-13,1
6825,四川,2020-02-24,0
6826,浙江,2020-01-25,3
6827,浙江,2020-01-27,5
6828,浙江,2020-01-28,6
6829,浙江,2020-01-29,5
6830,浙江,2020-01-30,6
6831,浙江,2020-01-31,7
6832,浙江,2020-02-01,13
6833,浙江,2020-02-02,15
6834,浙江,2020-02-06,13
6835,浙江,2020-02-07,14
6836,浙江,2020-02-08,12
6837,浙江,2020-02-11,10
6838,浙江,2020-02-12,8
6839,浙江,2020-02-14,7
6840,浙江,2020-02-16,6
6841,浙江,2020-02-19,3
6842,浙江,2020-02-27,0
6843,海南,2020-01-25,1
6844,海南,2020-01-29,2
6845,海南,2020-01-31,3
6846,海南,2020-02-01,4
6847,海南,2020-02-18,3
6848,海南,2020-02-22,1
6849,海南,2020-03-01,0
6850,河南,2020-01-25,3
6851,河南,2020-01-26,6
6852,河南,2020-01-27,9
6853,河南,2020-01-29,11
6854,河南,2020-01-30,13
6855,河南,2020-01-31,14
6856,河南,2020-02-01,16
6857,河南,2020-02-02,20
6858,河南,2020-02-03,23
6859,河南,2020-02-04,24
6860,河南,2020-02-05,25
6861,河南,2020-02-07,25
6862,河南,2020-02-08,25
6863,河南,2020-02-09,24
6864,河南,2020-02-10,25
6865,河南,2020-02-11,27
6866,河南,2020-02-14,25
6867,河南,2020-02-15,22
6868,河南,2020-02-17,21
6869,河南,2020-02-18,20
6870,河南,2020-02-19,16
6871,河南,2020-02-20,11
6872,河南,2020-02-23,10
6873,河南,2020-02-25,8
6874,河南,2020-02-26,6
6875,河南,2020-02-27,5
6876,河南,2020-02-28,3
6877,河南,2020-02-29,1
6878,河南,2020-03-01,0
6879,河南,2020-03-28,1
6880,四川,2020-01-25,1
6881,四川,2020-01-29,2
6882,四川,2020-02-02,3
6883,四川,2020-02-03,5
6884,四川,2020-02-04,4
6885,四川,2020-02-07,5
6886,四川,2020-02-08,6
6887,四川,2020-02-11,7
6888,四川,2020-02-13,6
6889,四川,2020-02-19,5
6890,四川,2020-02-21,2
6891,四川,2020-02-29,1
6892,四川,2020-03-14,0
6893,四川,2020-01-25,2
6894,四川,2020-01-27,4
6895,四川,2020-01-28,5
6896,四川,2020-01-29,9
6897,四川,2020-01-30,11
6898,四川,2020-01-31,16
6899,四川,2020-02-01,23
6900,四川,2020-02-02,26
6901,四川,2020-02-03,27
6902,四川,2020-02-04,28
6903,四川,2020-02-05,27
6904,四川,2020-02-06,28
6905,四川,2020-02-07,29
6906,四川,2020-02-08,30
6907,四川,2020-02-09,30
6908,四川,2020-02-10,30
6909,四川,2020-02-12,30
6910,四川,2020-02-13,29
6911,四川,2020-02-14,28
6912,四川,2020-02-15,26
6913,四川,2020-02-17,26
6914,四川,2020-02-18,25
6915,四川,2020-02-19,24
6916,四川,2020-02-20,23
6917,四川,2020-02-21,20
6918,四川,2020-02-22,18
6919,四川,2020-02-23,17
6920,四川,2020-02-25,16
6921,四川,2020-02-29,15
6922,四川,2020-03-01,11
6923,四川,2020-03-02,10
6924,四川,2020-03-03,9
6925,四川,2020-03-04,7
6926,四川,2020-03-06,3
6927,四川,2020-03-10,0
6928,广西,2020-01-25,1
6929,广西,2020-01-26,5
6930,广西,2020-01-28,7
6931,广西,2020-01-29,15
6932,广西,2020-01-30,16
6933,广西,2020-02-02,22
6934,广西,2020-02-03,27
6935,广西,2020-02-04,28
6936,广西,2020-02-05,30
6937,广西,2020-02-06,29
6938,广西,2020-02-07,30
6939,广西,2020-02-08,33
6940,广西,2020-02-09,35
6941,广西,2020-02-10,33
6942,广西,2020-02-11,35
6943,广西,2020-02-12,34
6944,广西,2020-02-13,37
6945,广西,2020-02-14,38
6946,广西,2020-02-15,39
6947,广西,2020-02-16,37
6948,广西,2020-02-17,38
6949,广西,2020-02-18,36
6950,广西,2020-02-19,31
6951,广西,2020-02-20,30
6952,广西,2020-02-21,30
6953,广西,2020-02-22,27
6954,广西,2020-02-23,26
6955,广西,2020-02-24,21
6956,广西,2020-02-25,19
6957,广西,2020-02-26,13
6958,广西,2020-02-27,11
6959,广西,2020-02-28,9
6960,广西,2020-02-29,5
6961,广西,2020-03-01,3
6962,广西,2020-03-02,1
6963,广西,2020-03-15,0
6964,黑龙江,2020-01-25,1
6965,黑龙江,2020-01-27,2
6966,黑龙江,2020-01-28,3
6967,黑龙江,2020-02-03,6
6968,黑龙江,2020-02-04,20
6969,黑龙江,2020-02-05,26
6970,黑龙江,2020-02-06,27
6971,黑龙江,2020-02-09,29
6972,黑龙江,2020-02-10,31
6973,黑龙江,2020-02-11,31
6974,黑龙江,2020-02-12,28
6975,黑龙江,2020-02-13,27
6976,黑龙江,2020-02-15,29
6977,黑龙江,2020-02-16,31
6978,黑龙江,2020-02-17,32
6979,黑龙江,2020-02-19,31
6980,黑龙江,2020-02-20,26
6981,黑龙江,2020-02-21,20
6982,黑龙江,2020-02-22,19
6983,黑龙江,2020-02-23,18
6984,黑龙江,2020-02-24,16
6985,黑龙江,2020-02-26,14
6986,黑龙江,2020-02-27,9
6987,黑龙江,2020-03-02,7
6988,黑龙江,2020-03-03,6
6989,黑龙江,2020-03-08,4
6990,黑龙江,2020-03-09,2
6991,黑龙江,2020-03-18,1
6992,黑龙江,2020-03-25,0
6993,贵州,2020-01-25,1
6994,贵州,2020-02-03,2
6995,贵州,2020-02-04,3
6996,贵州,2020-02-07,4
6997,贵州,2020-02-11,3
6998,贵州,2020-02-12,1
6999,贵州,2020-02-14,0
7000,云南,2020-01-25,1
7001,云南,2020-01-27,2
7002,云南,2020-01-28,5
7003,云南,2020-02-02,5
7004,云南,2020-02-03,7
7005,云南,2020-02-04,9
7006,云南,2020-02-07,10
7007,云南,2020-02-10,11
7008,云南,2020-02-11,12
7009,云南,2020-02-14,8
7010,云南,2020-02-17,7
7011,云南,2020-02-21,5
7012,云南,2020-02-23,4
7013,云南,2020-02-25,3
7014,云南,2020-02-27,1
7015,云南,2020-03-14,0
7016,福建,2020-01-25,1
7017,福建,2020-01-26,4
7018,福建,2020-01-28,8
7019,福建,2020-01-29,10
7020,福建,2020-02-01,11
7021,福建,2020-02-06,12
7022,福建,2020-02-08,12
7023,福建,2020-02-14,10
7024,福建,2020-02-16,11
7025,福建,2020-02-19,9
7026,福建,2020-02-25,6
7027,福建,2020-02-28,2
7028,福建,2020-03-05,0
7029,江苏,2020-01-25,1
7030,江苏,2020-01-26,2
7031,江苏,2020-01-27,4
7032,江苏,2020-01-28,8
7033,江苏,2020-01-29,9
7034,江苏,2020-01-30,12
7035,江苏,2020-01-31,17
7036,江苏,2020-02-02,21
7037,江苏,2020-02-03,23
7038,江苏,2020-02-04,25
7039,江苏,2020-02-05,27
7040,江苏,2020-02-06,26
7041,江苏,2020-02-07,27
7042,江苏,2020-02-08,26
7043,江苏,2020-02-09,26
7044,江苏,2020-02-10,29
7045,江苏,2020-02-11,30
7046,江苏,2020-02-12,22
7047,江苏,2020-02-14,21
7048,江苏,2020-02-16,17
7049,江苏,2020-02-17,16
7050,江苏,2020-02-18,15
7051,江苏,2020-02-19,13
7052,江苏,2020-02-21,12
7053,江苏,2020-02-23,11
7054,江苏,2020-02-24,9
7055,江苏,2020-02-26,5
7056,江苏,2020-02-27,0
7057,重庆,2020-01-25,1
7058,重庆,2020-01-27,2
7059,重庆,2020-02-01,4
7060,重庆,2020-02-02,7
7061,重庆,2020-02-08,8
7062,重庆,2020-02-13,7
7063,重庆,2020-02-14,8
7064,重庆,2020-02-15,7
7065,重庆,2020-02-16,6
7066,重庆,2020-02-18,5
7067,重庆,2020-02-20,6
7068,重庆,2020-02-28,3
7069,重庆,2020-03-03,2
7070,重庆,2020-03-09,1
7071,重庆,2020-03-12,0
7072,天津,2020-01-25,1
7073,天津,2020-01-26,2
7074,天津,2020-01-29,4
7075,天津,2020-02-03,6
7076,天津,2020-02-10,5
7077,天津,2020-02-15,4
7078,天津,2020-02-16,3
7079,天津,2020-02-19,2
7080,天津,2020-02-23,1
7081,天津,2020-02-27,0
7082,青海,2020-01-25,1
7083,青海,2020-01-26,4
7084,青海,2020-01-27,6
7085,青海,2020-01-30,8
7086,青海,2020-01-31,9
7087,青海,2020-02-02,12
7088,青海,2020-02-04,14
7089,青海,2020-02-05,12
7090,青海,2020-02-11,10
7091,青海,2020-02-12,6
7092,青海,2020-02-15,4
7093,青海,2020-02-18,2
7094,青海,2020-02-19,1
7095,青海,2020-02-21,0
7096,湖北,2020-01-25,43
7097,湖北,2020-01-26,64
7098,湖北,2020-01-27,91
7099,湖北,2020-01-28,112
7100,湖北,2020-01-29,130
7101,湖北,2020-01-30,166
7102,湖北,2020-01-31,205
7103,湖北,2020-02-01,245
7104,湖北,2020-02-02,295
7105,湖北,2020-02-03,347
7106,湖北,2020-02-04,382
7107,湖北,2020-02-05,395
7108,湖北,2020-02-06,436
7109,湖北,2020-02-07,462
7110,湖北,2020-02-08,466
7111,湖北,2020-02-09,459
7112,湖北,2020-02-10,459
7113,湖北,2020-02-11,453
7114,湖北,2020-02-12,441
7115,湖北,2020-02-13,597
7116,湖北,2020-02-14,669
7117,湖北,2020-02-15,656
7118,湖北,2020-02-16,634
7119,湖北,2020-02-17,618
7120,湖北,2020-02-18,597
7121,湖北,2020-02-19,556
7122,湖北,2020-02-20,511
7123,湖北,2020-02-21,467
7124,湖北,2020-02-22,427
7125,湖北,2020-02-23,380
7126,湖北,2020-02-24,321
7127,湖北,2020-02-25,265
7128,湖北,2020-02-26,218
7129,湖北,2020-02-27,181
7130,湖北,2020-02-28,148
7131,湖北,2020-02-29,132
7132,湖北,2020-03-01,94
7133,湖北,2020-03-02,75
7134,湖北,2020-03-03,63
7135,湖北,2020-03-04,46
7136,湖北,2020-03-05,36
7137,湖北,2020-03-06,28
7138,湖北,2020-03-07,21
7139,湖北,2020-03-08,16
7140,湖北,2020-03-09,14
7141,湖北,2020-03-10,10
7142,湖北,2020-03-12,6
7143,湖北,2020-03-13,4
7144,湖北,2020-03-14,3
7145,湖北,2020-03-16,1
7146,湖北,2020-03-17,0
7147,湖南,2020-01-25,3
7148,湖南,2020-01-29,4
7149,湖南,2020-01-30,5
7150,湖南,2020-01-31,6
7151,湖南,2020-02-02,5
7152,湖南,2020-02-04,6
7153,湖南,2020-02-06,7
7154,湖南,2020-02-08,5
